@RELATION svm5classmodel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {depan_mati,tengah_mati,depan_menyala,samping_mati,tengah_menyala,samping_menyala}

@DATA
0.014209,0.015378,3.184514,0.116392,0.193929,0.060631,0.006400,0.017241,-26.983749,2.638472,-0.090675,0.883071,0.465967,0.436197,0.211051,0.069167,0.277691,0.253716,-0.089302,0.238522,0.067540,0.004198,0.000778,0.049584,0.004786,0.113021,0.002252,0.080614,0.000694,0.001154,0.008333,0.012713,0.001439,0.048551,0.006944,0.012241,0.154325,0.032999,0.044645,0.033673,0.004675,0.009208,2.854738,0.312019,0.491062,0.290800,0.182636,0.217361,0.183783,0.159571,0.153627,0.145613,0.148613,0.186463,0.138261,0.005045,0.000686,0.054232,0.002805,0.060151,0.002243,0.051287,0.000979,0.000925,0.005640,0.009765,0.001006,0.012083,tengah_menyala
0.046682,0.022910,2.875497,0.135805,0.179195,0.507714,0.007151,0.091262,-27.499400,2.217483,-0.282533,0.535419,0.248628,0.206795,0.034500,-0.007873,-0.126329,0.132461,-0.128481,0.228604,0.042491,0.031223,0.002990,0.090761,0.008484,0.019700,0.009598,0.020424,0.001612,0.006638,0.006946,0.020638,0.004004,0.028275,0.043343,0.023303,0.263037,0.072938,0.054922,0.629279,0.005763,0.093901,4.996860,1.057590,0.670315,0.505181,0.409719,0.341236,0.217067,0.211158,0.192056,0.231771,0.218885,0.171518,0.164651,0.026782,0.005871,0.062558,0.006557,0.020998,0.014241,0.010755,0.001387,0.005198,0.006081,0.022173,0.004472,0.015907,samping_menyala
0.082185,0.012065,2.784566,0.189205,0.213285,1.034737,0.005097,0.167820,-30.698723,1.579300,-0.065158,0.321853,0.099253,0.132149,-0.025340,-0.001129,-0.079288,0.110848,-0.087733,0.108467,0.017486,0.025176,0.002820,0.048415,0.007446,0.014825,0.009745,0.019167,0.002001,0.007191,0.008199,0.016803,0.004419,0.017135,0.038989,0.015377,0.244212,0.057989,0.040837,0.517458,0.004952,0.076047,3.608458,0.872170,0.515406,0.366826,0.298797,0.249051,0.164879,0.186215,0.172605,0.179749,0.172779,0.178343,0.145198,0.026601,0.002662,0.040315,0.004815,0.013408,0.012369,0.013799,0.001491,0.006511,0.004905,0.012350,0.003424,0.011274,samping_menyala
0.064698,0.015617,2.845663,0.157907,0.191331,0.746325,0.008581,0.126575,-29.132367,1.922601,-0.082754,0.387807,0.108037,0.145252,0.000227,0.006687,-0.093938,0.107477,-0.101388,0.122773,0.003225,0.029622,0.003268,0.068918,0.006584,0.019542,0.011509,0.019255,0.001335,0.008096,0.006492,0.013771,0.004097,0.023211,0.056564,0.020454,0.258039,0.086666,0.056458,0.777459,0.009717,0.117434,5.169598,1.312246,0.671143,0.449862,0.379332,0.296839,0.179784,0.192931,0.168069,0.217001,0.156366,0.204942,0.143255,0.034179,0.005574,0.067852,0.007452,0.020365,0.015486,0.016070,0.001086,0.007730,0.005881,0.011820,0.003448,0.018280,samping_menyala
0.048188,0.016991,2.824294,0.144722,0.184194,0.623078,0.007195,0.105853,-28.507829,2.086228,-0.118868,0.482060,0.215012,0.265515,0.052443,0.026509,-0.099853,0.091039,-0.132471,0.093719,0.061043,0.032570,0.001873,0.065867,0.006449,0.027824,0.012335,0.022361,0.002229,0.006649,0.007026,0.018104,0.003320,0.023822,0.042974,0.019522,0.343359,0.077911,0.053542,0.717189,0.006678,0.106555,5.131580,1.185888,0.746597,0.408368,0.354596,0.300921,0.203118,0.217175,0.234050,0.166463,0.176437,0.143792,0.127912,0.030214,0.002924,0.048083,0.005173,0.039334,0.013591,0.014176,0.002620,0.006520,0.004553,0.012949,0.003303,0.014077,samping_menyala
0.065150,0.011795,2.858432,0.153874,0.188131,0.629303,0.007983,0.109092,-29.006389,1.997035,0.051720,0.494463,0.236087,0.225589,0.041624,0.007100,-0.104585,0.167621,-0.161449,0.132469,-0.001241,0.024260,0.002359,0.078341,0.007958,0.023777,0.006317,0.019341,0.001625,0.007088,0.008978,0.018152,0.004248,0.025109,0.059023,0.015493,0.413726,0.080077,0.053335,0.687071,0.006956,0.110130,4.848415,1.178721,0.841976,0.486928,0.300048,0.197949,0.208190,0.226914,0.192438,0.242343,0.187473,0.171849,0.165125,0.024198,0.002653,0.066752,0.008322,0.022856,0.008161,0.012741,0.001485,0.005118,0.008549,0.017827,0.004971,0.017339,samping_menyala
0.053414,0.018019,2.822313,0.154562,0.189269,0.673967,0.006308,0.114400,-29.135955,1.982559,-0.076162,0.480412,0.195086,0.214615,0.085782,0.048642,-0.111364,0.148350,-0.094888,0.154425,0.004894,0.029248,0.003451,0.078907,0.007293,0.024491,0.005352,0.019848,0.001416,0.007425,0.005574,0.014617,0.004869,0.025058,0.049034,0.021978,0.361699,0.082468,0.058367,0.705482,0.005081,0.104709,5.326898,1.131626,0.836733,0.455866,0.351414,0.246040,0.167557,0.199616,0.215586,0.178695,0.186849,0.132922,0.147725,0.026457,0.005236,0.064682,0.006132,0.023107,0.006103,0.012213,0.001343,0.006904,0.004293,0.016481,0.004664,0.016082,samping_menyala
0.048797,0.014179,2.881768,0.148372,0.185249,0.569007,0.006565,0.098057,-28.782601,2.116233,0.035285,0.439177,0.185514,0.157765,0.067453,0.081043,-0.104794,0.182139,-0.116553,0.168439,0.032047,0.025480,0.002770,0.089930,0.006652,0.022413,0.006941,0.026608,0.001563,0.008448,0.005779,0.021054,0.004230,0.028999,0.047367,0.017070,0.238303,0.077919,0.061627,0.632568,0.005242,0.098837,5.155987,1.136044,0.873904,0.424144,0.297515,0.238313,0.160703,0.242351,0.220295,0.203255,0.229641,0.156735,0.145689,0.022959,0.004432,0.065074,0.005338,0.021572,0.009828,0.024879,0.002224,0.007248,0.005533,0.020157,0.005409,0.015979,samping_menyala
0.086872,0.011679,2.760308,0.196244,0.216032,1.079054,0.004138,0.174849,-31.200263,1.458485,0.020878,0.301196,0.144923,0.141734,0.077789,0.034346,-0.085811,0.087336,-0.089735,0.076564,-0.014551,0.023214,0.003179,0.056150,0.006873,0.015013,0.004600,0.015727,0.001449,0.005947,0.008004,0.012649,0.004816,0.017489,0.033779,0.013961,0.164506,0.050505,0.036629,0.450996,0.003114,0.070902,3.446567,0.838591,0.525725,0.287873,0.216408,0.160020,0.124298,0.161179,0.126098,0.132381,0.095317,0.091695,0.078012,0.015712,0.003486,0.038192,0.003148,0.014506,0.003458,0.007394,0.000794,0.003775,0.006391,0.010013,0.003771,0.010445,samping_menyala
0.061528,0.011059,2.859343,0.157110,0.187260,0.750430,0.006504,0.130058,-29.095070,1.918047,-0.071945,0.438049,0.275200,0.182938,0.018973,0.002633,-0.176290,0.088682,-0.174828,0.091218,0.040521,0.028919,0.002905,0.063410,0.008465,0.021552,0.007594,0.021120,0.002082,0.007793,0.007283,0.013986,0.003493,0.021251,0.052956,0.015707,0.249627,0.080702,0.058079,0.749334,0.005607,0.115369,5.034851,1.227791,0.820576,0.407678,0.309272,0.265603,0.167421,0.245180,0.194927,0.220551,0.167329,0.171111,0.146001,0.026095,0.004928,0.050516,0.006482,0.027561,0.008203,0.014229,0.002014,0.007688,0.005459,0.010053,0.003200,0.014279,samping_menyala
0.063893,0.008508,2.999464,0.156643,0.197073,0.493270,0.006895,0.090872,-29.128106,1.965652,-0.042430,0.224500,0.033338,0.261478,-0.001247,-0.121619,-0.038814,0.140780,-0.073137,0.028421,-0.039939,0.016356,0.005631,0.062387,0.007033,0.026049,0.007328,0.022669,0.004735,0.016042,0.013384,0.024938,0.003334,0.024530,0.043990,0.011255,0.266171,0.067229,0.054391,0.431248,0.004847,0.073777,4.933714,0.702017,0.711624,0.488027,0.281670,0.259917,0.290545,0.340695,0.204612,0.251778,0.222235,0.193382,0.188147,0.017251,0.008131,0.064998,0.005965,0.025797,0.006641,0.024220,0.007242,0.013844,0.016082,0.023691,0.002656,0.014629,samping_menyala
0.084899,0.003320,3.025373,0.193968,0.224028,0.674315,0.005330,0.141258,-32.882371,1.821680,0.005800,0.210167,0.098797,0.280392,-0.057450,-0.195937,-0.180538,0.070413,-0.097465,0.131012,0.090353,0.020577,0.002179,0.040795,0.005680,0.028708,0.036314,0.034903,0.004054,0.010353,0.010022,0.019193,0.003835,0.025229,0.038413,0.005605,0.292773,0.050386,0.040949,0.321511,0.005673,0.063724,3.488456,0.555675,0.437402,0.277398,0.182823,0.185368,0.155768,0.203178,0.183369,0.142210,0.149270,0.147905,0.161925,0.025705,0.001794,0.031165,0.002856,0.018171,0.011361,0.015530,0.004412,0.005739,0.009229,0.017763,0.002031,0.007408,samping_menyala
0.058674,0.002516,3.052280,0.180331,0.224434,0.462704,0.005358,0.074456,-32.153807,1.880212,-0.118669,0.150898,-0.036143,0.167009,-0.135357,-0.268115,-0.214944,-0.014235,-0.076519,0.070873,0.019651,0.023664,0.003789,0.033573,0.006402,0.025524,0.044988,0.030823,0.005955,0.011105,0.008973,0.021622,0.003394,0.026357,0.028982,0.005170,0.209559,0.041104,0.036197,0.283519,0.004631,0.045207,3.150756,0.587926,0.537514,0.354350,0.221774,0.244276,0.232447,0.254438,0.215306,0.217705,0.178619,0.150533,0.144589,0.026402,0.003249,0.030109,0.004329,0.025411,0.019814,0.020884,0.007084,0.009643,0.007588,0.021966,0.002591,0.011764,samping_menyala
0.065177,0.002596,3.090983,0.191029,0.229827,0.551582,0.005413,0.083802,-32.953846,1.790353,0.095421,0.334749,0.059324,0.168629,-0.022470,-0.169361,-0.166583,-0.042486,-0.198337,-0.032076,-0.173343,0.031523,0.002588,0.035180,0.007455,0.044799,0.006753,0.020010,0.002476,0.007069,0.007573,0.044476,0.004783,0.026923,0.028878,0.006646,0.151893,0.046294,0.040495,0.295185,0.005470,0.044140,3.165094,0.543354,0.465505,0.327166,0.222821,0.221241,0.206842,0.266385,0.227247,0.226269,0.171670,0.181416,0.147313,0.032024,0.002087,0.026142,0.005385,0.035017,0.005823,0.013085,0.002187,0.005227,0.005619,0.036432,0.005149,0.009428,samping_menyala
0.045929,0.004410,2.899824,0.149137,0.203908,0.287786,0.008183,0.052969,-30.097177,2.269512,0.099627,0.369781,0.112506,0.183321,-0.001196,-0.194568,-0.046537,0.063377,-0.040098,-0.022820,-0.013363,0.023271,0.003804,0.057429,0.010570,0.031397,0.008031,0.036419,0.004289,0.015786,0.017753,0.032569,0.002740,0.028349,0.023071,0.008194,0.360376,0.056869,0.057212,0.221587,0.006552,0.039738,4.724193,0.646998,0.589312,0.472696,0.326630,0.268205,0.289894,0.278661,0.222573,0.173018,0.171341,0.209549,0.205793,0.026960,0.004868,0.052033,0.011864,0.029531,0.009406,0.032423,0.007141,0.015559,0.024044,0.033187,0.002488,0.010987,samping_menyala
0.074660,0.002921,3.042204,0.175549,0.216553,0.583703,0.004967,0.100484,-30.780343,1.807219,-0.041978,0.212545,0.040571,0.172587,0.006369,-0.134011,0.022741,0.093472,0.012816,0.088756,-0.026648,0.021643,0.006564,0.050447,0.006705,0.023114,0.012384,0.042442,0.005045,0.011418,0.011254,0.024022,0.003563,0.022654,0.024149,0.006516,0.261147,0.033279,0.031650,0.265324,0.003408,0.055316,2.491914,0.478106,0.486625,0.302661,0.203550,0.218979,0.213204,0.252000,0.147688,0.167421,0.168410,0.175548,0.155360,0.019644,0.004386,0.034437,0.006089,0.017965,0.009705,0.032247,0.006929,0.009353,0.006365,0.019699,0.002843,0.010371,samping_menyala
0.077405,0.005142,3.015011,0.196249,0.235050,0.506137,0.005425,0.082063,-32.126499,1.787019,-0.127204,0.270180,-0.005903,0.218908,0.033431,-0.121714,-0.081522,-0.001495,-0.116350,0.075619,0.053451,0.023263,0.002659,0.042067,0.009294,0.049272,0.012713,0.021960,0.003442,0.009474,0.008132,0.021787,0.004234,0.024264,0.039920,0.012429,0.287715,0.053220,0.043336,0.320011,0.004381,0.057636,3.306439,0.559661,0.503416,0.394562,0.233196,0.209426,0.215845,0.287261,0.253383,0.241608,0.238103,0.158370,0.159013,0.025397,0.002169,0.039446,0.007895,0.030351,0.012052,0.016708,0.003983,0.008758,0.008080,0.024716,0.004819,0.008664,samping_menyala
0.066686,0.004309,2.968741,0.164779,0.199252,0.537974,0.005414,0.094510,-31.133613,1.917232,0.091457,0.225842,0.022069,0.223810,-0.029793,-0.121890,-0.105755,0.068346,-0.000503,0.096990,0.013574,0.033140,0.003029,0.051172,0.007346,0.022965,0.013585,0.024926,0.003541,0.014047,0.010389,0.024676,0.003916,0.022768,0.040173,0.008871,0.336127,0.073833,0.061083,0.389923,0.004443,0.062376,4.756273,0.834847,0.635542,0.539528,0.262268,0.231675,0.265317,0.242136,0.211900,0.184912,0.214675,0.212728,0.241364,0.036725,0.003917,0.047079,0.004516,0.019049,0.014826,0.014627,0.004185,0.012660,0.010974,0.026289,0.004633,0.010812,samping_menyala
0.051922,0.003008,2.980551,0.150074,0.195107,0.354730,0.006198,0.064231,-30.499171,2.086581,0.013055,0.329201,0.086260,0.210771,0.053651,-0.120519,-0.052496,0.164141,-0.007930,0.095195,-0.063251,0.023218,0.004484,0.064229,0.005662,0.027540,0.008281,0.037139,0.006040,0.013041,0.010491,0.030426,0.002697,0.027661,0.035938,0.005455,0.229798,0.068866,0.061306,0.359588,0.004131,0.058598,4.615215,0.678560,0.664007,0.490483,0.290580,0.249943,0.274182,0.317635,0.202575,0.170683,0.226324,0.211537,0.216505,0.023696,0.004575,0.050914,0.004428,0.029782,0.008368,0.029076,0.009337,0.010437,0.011550,0.026695,0.002983,0.012050,samping_menyala
0.055944,0.006472,2.909971,0.158769,0.207564,0.403067,0.005656,0.062092,-30.390759,2.123872,0.098386,0.237753,0.059818,0.197642,0.013362,-0.142967,-0.087611,0.031960,-0.047798,0.054245,-0.000896,0.037254,0.002893,0.058479,0.008764,0.028453,0.015532,0.027065,0.004787,0.011712,0.012524,0.028155,0.003266,0.027296,0.035999,0.010869,0.438771,0.065964,0.058415,0.327127,0.003623,0.047874,5.138331,0.813852,0.619361,0.499783,0.283002,0.326589,0.379729,0.242610,0.208837,0.192438,0.231951,0.185094,0.230548,0.047483,0.003246,0.045787,0.010166,0.025907,0.020485,0.017939,0.006703,0.011234,0.016997,0.030268,0.003394,0.011583,samping_menyala
0.060620,0.004883,2.979279,0.187680,0.235077,0.407968,0.005754,0.059039,-32.250320,2.043568,-0.006502,0.334628,0.039387,0.137615,-0.080609,-0.110331,-0.037496,0.120475,0.025458,0.088691,0.030877,0.031534,0.002616,0.042061,0.008596,0.038379,0.007420,0.032005,0.003497,0.017116,0.012039,0.029937,0.004798,0.027185,0.027625,0.010535,0.280866,0.051804,0.044263,0.252617,0.004389,0.036377,3.399003,0.595029,0.558768,0.339828,0.249517,0.219930,0.254910,0.259059,0.184771,0.176396,0.177038,0.147042,0.156717,0.039202,0.002196,0.032018,0.006529,0.025990,0.006255,0.024981,0.003347,0.013420,0.013563,0.030703,0.004525,0.009088,samping_menyala
